-12.160993506493506, -58.10252453102453, 158.98851138244308
-12.20600075714126, -56.0924785105503, 158.0318062854154
-12.248709077610664, -54.082382373700284, 157.0256496642859
-12.289118736241543, -52.07223873652336, 155.97003146768566
-12.32722799909794, -50.062050181025754, 155.42367127020955
-12.36303305689069, -48.05181926248669, 154.2938429184634
-12.396527938832985, -46.04154851701435, 153.1145299488563
-12.42770441218576, -44.03124046943138, 151.88572394492917
-12.456551866045086, -42.02089764158901, 150.6074169317423
-12.483057177688192, -40.010522561221755, 149.27960136757594
-12.507204559521638, -38.00011777146965, 147.90227013745144
-12.528975384357903, -35.98968584121372, 146.4754165483877
-12.54834798637612, -33.97922937639357, 144.99903432659687
-12.565297434688402, -31.968751032503178, 143.47311761668482
-12.579795275922518, -29.95825352849535, 141.89766098296258
-12.591809241628429, -27.947739662366416, 140.27265941308931
-12.601302915601405, -25.93721232874318, 138.59810832420396
-12.608235355364034, -23.92667453885613, 135.99336739946918
-12.61256066103388, -21.916129443358884, 134.1949253703067
-12.61422748358623, -19.905580358547653, 132.34692132155953
-12.613053009502865, -17.8950309369283, 130.44935276097186
-12.609072090270322, -15.884485159174757, 127.51006230160296
-12.602218379655834, -13.873947129906949, 125.48857506445567
-12.592312200128065, -11.863421834236979, 123.4175189278433
-12.579232724835192, -9.85291469729207, 120.21799355809497
-12.562951096297805, -7.842430953465353, 118.02301741966784
-12.543111336532617, -5.831979192143832, 114.637619600563
-12.519726248024826, -3.8215656099945594, 111.24772978441551
-12.492436855124671, -1.811201233232034, 107.5724757906549
-12.461005099500433, 0.19910253513228915, 103.76713235528754
-12.425154927849817, 2.2093322671380378, 99.81682225535587
-12.384463946301596, 4.2194697608234115, 95.70359598252631
-12.338427351185189, 6.229491805307383, 91.4054627128872
-12.286434151843128, 8.23936838394309, 86.89498850001485
-12.227734877971159, 10.249060057614113, 82.13719943611136
-12.161139115177383, 12.25850509842614, 77.08631669143548
-12.08529972441475, 14.267621803014134, 71.6804100964738
-11.997914298598538, 16.276268147530246, 65.83207940666672
-11.895656638173984, 18.28420947465349, 59.41081799833147
-11.772605361587047, 20.290976798509934, 52.20565798814683
-11.533077387939345, 22.285561162260944, 47.03602968438916
-10.972249755599345, 24.2133586376356, 43.77394683499969
-10.05534863328099, 25.998839823696994, 41.808289656533844
-8.804856531422583, 27.56911100931745, 41.51918838909281
-7.291915046571731, 28.889606357985304, 42.42319828146164
-5.598549898678572, 29.97069632750415, 44.00776562462794
-3.790168878058964, 30.84735655195221, 45.83735047379992
-1.9110678745585838, 31.560990384708198, 47.35106229198673
0.01162763683660302, 32.1478746513073, 48.657810526314506
1.9610501044516164, 32.639244423960974, 49.6535331156452
3.9269088161157724, 33.060432843050876, 50.26594575577933
5.902604216411814, 33.43300391247934, 50.446659499483424
7.883644433872197, 33.776160336459995, 49.11864580212145
9.86653324431998, 34.108518926983926, 40.10513020065707
11.847999636097336, 34.44921101561024, 28.358500775377813
13.824035353535352, 34.819938672438674, 0
33.435648867353756, 38.742261375202354, 0
endData
200
200
146.69
-12.160993506493506, -58.10252453102453, -12.992514430014433, -21.931364357864354, -12.57675396825397, 9.04279004329004, -11.745233044733045, 20.68408297258297
-11.745233044733045, 20.68408297258297, -10.91371212121212, 32.32537590187587, 3.4300238095238096, 32.741136363636365, 13.824035353535352, 34.819938672438674
